"Year","Month","Volume.Filtered","Taxa","Count","Density","New_Year","New_Month","Year_Start"
2016,1,28.78,"Engraulis.mordax",1,0.0347463516330785,2016,1,"January"
2016,2,41.96,"Engraulis.mordax",18,0.428979980934223,2016,2,"January"
2016,2,45.43,"Engraulis.mordax",11,0.242130750605327,2016,2,"January"
2016,2,62.12,"Engraulis.mordax",60,0.965872504829363,2016,2,"January"
2016,3,45.71,"Engraulis.mordax",1,0.0218770509735288,2016,3,"January"
2016,3,48.59,"Engraulis.mordax",3,0.061741098991562,2016,3,"January"
2016,3,28.78,"Engraulis.mordax",14,0.486448922863099,2016,3,"January"
2016,3,37.1,"Engraulis.mordax",80,2.15633423180593,2016,3,"January"
2016,3,45.38,"Engraulis.mordax",84,1.85103569854561,2016,3,"January"
2016,4,20.57,"Engraulis.mordax",96,4.66699076324745,2016,4,"January"
2016,4,37.63,"Engraulis.mordax",132,3.5078394897688,2016,4,"January"
2016,4,43.98,"Engraulis.mordax",160,3.63801728058208,2016,4,"January"
2016,5,49.89,"Engraulis.mordax",1,0.0200440970134295,2016,5,"January"
2016,5,52.87,"Engraulis.mordax",7,0.132400226971818,2016,5,"January"
2016,5,45.02,"Engraulis.mordax",12,0.266548200799645,2016,5,"January"
2016,5,35.23,"Engraulis.mordax",78,2.2140221402214,2016,5,"January"
2016,5,62.35,"Engraulis.mordax",46,0.737770649558941,2016,5,"January"
2016,5,41.32,"Engraulis.mordax",31,0.750242013552759,2016,5,"January"
2016,5,41.19,"Engraulis.mordax",29,0.704054382131585,2016,5,"January"
2016,5,88.17,"Engraulis.mordax",60,0.680503572643756,2016,5,"January"
2016,5,88.13,"Engraulis.mordax",8,0.0907749914898446,2016,5,"January"
2016,6,66.14,"Engraulis.mordax",2,0.0302388872089507,2016,6,"January"
2016,6,28.19,"Engraulis.mordax",240,8.51365732529266,2016,6,"January"
2016,7,15.45,"Engraulis.mordax",4,0.258899676375405,2016,7,"January"
2016,8,44.22,"Engraulis.mordax",1,0.0226142017186793,2016,8,"January"
2016,8,173.45,"Engraulis.mordax",3,0.0172960507350822,2016,8,"January"
2016,8,88.17,"Engraulis.mordax",1,0.0113417262107293,2016,8,"January"
2016,11,61.79,"Engraulis.mordax",8,0.129470788153423,2016,11,"January"
2016,12,45.81,"Engraulis.mordax",8,0.174634359310194,2016,12,"January"
2016,12,51.58,"Engraulis.mordax",35,0.678557580457542,2016,12,"January"
2016,12,49.65,"Engraulis.mordax",13,0.261832829808661,2016,12,"January"
2017,1,34.65,"Engraulis.mordax",5,0.144300144300144,2017,1,"January"
2017,1,24.29,"Engraulis.mordax",3,0.123507616303005,2017,1,"January"
2017,1,40.32,"Engraulis.mordax",3,0.0744047619047619,2017,1,"January"
2017,1,46.92,"Engraulis.mordax",1,0.0213128729752771,2017,1,"January"
2017,1,41.83,"Engraulis.mordax",2,0.047812574707148,2017,1,"January"
2017,2,69.34,"Engraulis.mordax",1,0.014421690222094,2017,2,"January"
2017,3,49.94,"Engraulis.mordax",3,0.0600720865038046,2017,3,"January"
2017,3,50.76,"Engraulis.mordax",1,0.0197005516154452,2017,3,"January"
2017,4,26.55,"Engraulis.mordax",1,0.0376647834274953,2017,4,"January"
2017,4,36.53,"Engraulis.mordax",5,0.136873802354229,2017,4,"January"
2017,4,38.26,"Engraulis.mordax",1,0.0261369576581286,2017,4,"January"
2017,5,39.31,"Engraulis.mordax",1,0.0254388196387688,2017,5,"January"
2017,5,45.18,"Engraulis.mordax",30,0.664010624169987,2017,5,"January"
2017,5,44.97,"Engraulis.mordax",42,0.933955970647098,2017,5,"January"
2017,5,39.77,"Engraulis.mordax",6,0.150867488056324,2017,5,"January"
2017,5,143.87,"Engraulis.mordax",88,0.61166330715229,2017,5,"January"
2017,5,138.74,"Engraulis.mordax",5,0.0360386334150209,2017,5,"January"
2017,6,20.66,"Engraulis.mordax",1,0.0484027105517909,2017,6,"January"
2017,6,12.89,"Engraulis.mordax",31,2.40496508921645,2017,6,"January"
2017,6,35.81,"Engraulis.mordax",64,1.78721027645909,2017,6,"January"
2017,7,27.54,"Engraulis.mordax",1,0.0363108206245461,2017,7,"January"
2017,8,11.84,"Engraulis.mordax",1,0.0844594594594595,2017,8,"January"
2018,2,42.6,"Engraulis.mordax",1,0.0234741784037559,2018,2,"January"
2018,2,117.04,"Engraulis.mordax",1,0.00854408749145591,2018,2,"January"
2018,7,63.9,"Engraulis.mordax",2,0.0312989045383412,2018,7,"January"
2018,8,119.11,"Engraulis.mordax",2,0.0167912014104609,2018,8,"January"
2018,8,98.68,"Engraulis.mordax",16,0.16214025131739,2018,8,"January"
2019,6,47.89,"Engraulis.mordax",1,0.0208811860513677,2019,6,"January"
2019,7,42.53,"Engraulis.mordax",6,0.141076886903362,2019,7,"January"
2019,7,65.18,"Engraulis.mordax",45,0.690395826940779,2019,7,"January"
2019,8,55.08,"Engraulis.mordax",4,0.0726216412490922,2019,8,"January"
2019,8,48.53,"Engraulis.mordax",7,0.144240675870595,2019,8,"January"
2019,9,89.73,"Engraulis.mordax",2,0.0222890894906943,2019,9,"January"
2019,10,97.97,"Engraulis.mordax",2,0.0204144125752781,2019,10,"January"
2020,8,64.92438,"Engraulis.mordax",1,0.0154025344562397,2020,8,"January"
2021,8,48.05775,"Engraulis.mordax",1,0.0208082983493817,2021,8,"January"
2022,6,36.4749,"Engraulis.mordax",2,0.0548322270931517,2022,6,"January"
2022,6,26.5804,"Engraulis.mordax",9,0.338595355976584,2022,6,"January"
2022,6,42.7119,"Engraulis.mordax",7,0.163888752314929,2022,6,"January"
2022,7,44.3828,"Engraulis.mordax",5,0.11265625422461,2022,7,"January"
2022,8,36.426,"Engraulis.mordax",1,0.0274529182452095,2022,8,"January"
2022,8,168.9012,"Engraulis.mordax",1,0.00592062104946561,2022,8,"January"
2023,5,151.6515,"Engraulis.mordax",1,0.00659406600000659,2023,5,"January"
2023,8,39.2854,"Engraulis.mordax",1,0.0254547490925382,2023,8,"January"
2023,8,47.7554,"Engraulis.mordax",1,0.0209400402886375,2023,8,"January"
2023,8,130.9308,"Engraulis.mordax",2,0.0152752446330428,2023,8,"January"
2023,8,109.4555,"Engraulis.mordax",1,0.00913613294900667,2023,8,"January"
1997,3,261.11,"Glyptocephalus.zachirus",12,0.0459576423729463,1996,6,"October"
1997,4,227.5,"Glyptocephalus.zachirus",1,0.0043956043956044,1996,7,"October"
1997,5,287.6,"Glyptocephalus.zachirus",2,0.00695410292072323,1996,8,"October"
1997,5,160.2824,"Glyptocephalus.zachirus",1,0.00623898818585197,1996,8,"October"
1997,5,271.45,"Glyptocephalus.zachirus",2,0.00736783938110149,1996,8,"October"
1998,3,177.73,"Glyptocephalus.zachirus",1,0.00562651212513363,1997,6,"October"
1998,3,200.35,"Glyptocephalus.zachirus",1,0.00499126528574994,1997,6,"October"
1998,3,219.74,"Glyptocephalus.zachirus",1,0.00455083280240284,1997,6,"October"
1998,4,275.32,"Glyptocephalus.zachirus",2,0.00726427429899753,1997,7,"October"
1999,3,206.39,"Glyptocephalus.zachirus",1,0.00484519598817772,1998,6,"October"
1999,3,303.96,"Glyptocephalus.zachirus",1,0.00328990656665351,1998,6,"October"
2000,4,290.75,"Glyptocephalus.zachirus",1,0.00343938091143594,1999,7,"October"
2000,4,885.5,"Glyptocephalus.zachirus",1,0.00112930547713156,1999,7,"October"
2000,4,1664.7,"Glyptocephalus.zachirus",2,0.00120141767285397,1999,7,"October"
2000,7,1868.9,"Glyptocephalus.zachirus",1,0.000535074107763925,1999,10,"October"
2000,9,1302.5,"Glyptocephalus.zachirus",1,0.000767754318618042,1999,12,"October"
2000,9,1610.5,"Glyptocephalus.zachirus",1,0.000620925178515989,1999,12,"October"
2001,3,87.43,"Glyptocephalus.zachirus",1,0.0114377216058561,2000,6,"October"
2001,5,58.72,"Glyptocephalus.zachirus",1,0.0170299727520436,2000,8,"October"
2002,3,58.35,"Glyptocephalus.zachirus",5,0.0856898029134533,2001,6,"October"
2002,4,2115.4,"Glyptocephalus.zachirus",14,0.00661813368630046,2001,7,"October"
2002,4,3081.8,"Glyptocephalus.zachirus",18,0.00584074242325913,2001,7,"October"
2002,4,3920.5,"Glyptocephalus.zachirus",19,0.0048463206223696,2001,7,"October"
2002,4,34.29,"Glyptocephalus.zachirus",1,0.0291630212890055,2001,7,"October"
2002,5,2038.7,"Glyptocephalus.zachirus",6,0.00294305194486683,2001,8,"October"
2002,5,3206.2,"Glyptocephalus.zachirus",11,0.00343085272284948,2001,8,"October"
2002,7,1309.3,"Glyptocephalus.zachirus",2,0.00152753379668525,2001,10,"October"
2003,3,67.49,"Glyptocephalus.zachirus",2,0.0296340198547933,2002,6,"October"
2004,3,59.33,"Glyptocephalus.zachirus",1,0.0168548794876117,2003,6,"October"
2004,3,30.88,"Glyptocephalus.zachirus",4,0.129533678756477,2003,6,"October"
2004,3,55.49,"Glyptocephalus.zachirus",2,0.036042530185619,2003,6,"October"
2005,3,49.98,"Glyptocephalus.zachirus",1,0.0200080032012805,2004,6,"October"
2005,3,55.38,"Glyptocephalus.zachirus",2,0.0361141206211629,2004,6,"October"
2005,5,441.504,"Glyptocephalus.zachirus",1,0.00226498514169747,2004,8,"October"
2006,5,357.28,"Glyptocephalus.zachirus",1,0.00279892521271832,2005,8,"October"
2006,5,406.08,"Glyptocephalus.zachirus",2,0.00492513790386131,2005,8,"October"
2006,5,284.6998,"Glyptocephalus.zachirus",2,0.00702494346676745,2005,8,"October"
2006,5,464.238,"Glyptocephalus.zachirus",2,0.00430813505141759,2005,8,"October"
2007,3,108.37,"Glyptocephalus.zachirus",3,0.0276829380824952,2006,6,"October"
2007,3,50.98,"Glyptocephalus.zachirus",2,0.0392310710082385,2006,6,"October"
2007,3,80.95,"Glyptocephalus.zachirus",1,0.0123533045089561,2006,6,"October"
2007,4,97.39,"Glyptocephalus.zachirus",1,0.0102679946606428,2006,7,"October"
2007,5,161.4140058,"Glyptocephalus.zachirus",2,0.0123904985201724,2006,8,"October"
2007,5,146.0370372,"Glyptocephalus.zachirus",3,0.0205427339359909,2006,8,"October"
2007,5,235.5446446,"Glyptocephalus.zachirus",4,0.016981918679547,2006,8,"October"
2008,3,73.47,"Glyptocephalus.zachirus",2,0.0272219953722608,2007,6,"October"
2008,5,235.2815396,"Glyptocephalus.zachirus",1,0.00425022720312053,2007,8,"October"
2008,5,169.3596668,"Glyptocephalus.zachirus",1,0.00590459357233454,2007,8,"October"
2008,6,151.3501059,"Glyptocephalus.zachirus",1,0.00660719722694294,2007,9,"October"
2008,7,176.032,"Glyptocephalus.zachirus",1,0.0056807853117615,2007,10,"October"
2008,8,147.3453334,"Glyptocephalus.zachirus",1,0.00678677754445938,2007,11,"October"
2009,2,37.58,"Glyptocephalus.zachirus",1,0.0266098988823842,2008,5,"October"
2009,6,150.23706,"Glyptocephalus.zachirus",1,0.0066561472914872,2008,9,"October"
2009,6,105.76578,"Glyptocephalus.zachirus",8,0.0756388313876189,2008,9,"October"
2010,2,34.96,"Glyptocephalus.zachirus",1,0.028604118993135,2009,5,"October"
2010,2,35.93,"Glyptocephalus.zachirus",1,0.0278318953520735,2009,5,"October"
2010,2,35.43,"Glyptocephalus.zachirus",1,0.0282246683601468,2009,5,"October"
2010,3,53.28,"Glyptocephalus.zachirus",3,0.0563063063063063,2009,6,"October"
2010,3,64.2,"Glyptocephalus.zachirus",1,0.0155763239875389,2009,6,"October"
2010,3,63.05,"Glyptocephalus.zachirus",4,0.063441712926249,2009,6,"October"
2010,3,71.6276,"Glyptocephalus.zachirus",2,0.027922197588639,2009,6,"October"
2010,4,42.93,"Glyptocephalus.zachirus",1,0.0232937339855579,2009,7,"October"
2010,4,51.54,"Glyptocephalus.zachirus",4,0.0776096235933256,2009,7,"October"
2010,6,147.0068,"Glyptocephalus.zachirus",1,0.00680240641929489,2009,9,"October"
2010,6,136.306,"Glyptocephalus.zachirus",2,0.0146728683990433,2009,9,"October"
2010,6,143.55,"Glyptocephalus.zachirus",4,0.0278648554510623,2009,9,"October"
2011,5,85.9557204,"Glyptocephalus.zachirus",5,0.0581694851341156,2010,8,"October"
2012,5,60.88,"Glyptocephalus.zachirus",1,0.0164257555847569,2011,8,"October"
2012,5,126.99925,"Glyptocephalus.zachirus",1,0.0078740622483991,2011,8,"October"
2012,5,102.75725,"Glyptocephalus.zachirus",2,0.0194633468684691,2011,8,"October"
2012,6,40.64,"Glyptocephalus.zachirus",1,0.0246062992125984,2011,9,"October"
2012,6,49.77,"Glyptocephalus.zachirus",2,0.0401848503114326,2011,9,"October"
2012,6,46.52,"Glyptocephalus.zachirus",1,0.0214961306964746,2011,9,"October"
2013,2,38.91572,"Glyptocephalus.zachirus",1,0.0256965565586349,2012,5,"October"
2013,3,69.94,"Glyptocephalus.zachirus",1,0.0142979696883043,2012,6,"October"
2013,3,68.88,"Glyptocephalus.zachirus",2,0.0290360046457607,2012,6,"October"
2013,3,70.95,"Glyptocephalus.zachirus",2,0.0281888653981677,2012,6,"October"
2013,3,80.64,"Glyptocephalus.zachirus",1,0.0124007936507937,2012,6,"October"
2013,4,53.4,"Glyptocephalus.zachirus",1,0.0187265917602996,2012,7,"October"
2014,2,64.61192,"Glyptocephalus.zachirus",1,0.015477020339281,2013,5,"October"
2014,4,40.6288,"Glyptocephalus.zachirus",1,0.0246130823455283,2013,7,"October"
2014,4,53.87,"Glyptocephalus.zachirus",1,0.0185632077222944,2013,7,"October"
2014,4,52.52,"Glyptocephalus.zachirus",1,0.019040365575019,2013,7,"October"
2014,4,43.78208,"Glyptocephalus.zachirus",3,0.0685211849231466,2013,7,"October"
2014,5,53.62,"Glyptocephalus.zachirus",1,0.0186497575531518,2013,8,"October"
2014,7,38.6,"Glyptocephalus.zachirus",1,0.0259067357512953,2013,10,"October"
2015,2,51.89,"Glyptocephalus.zachirus",1,0.0192715359414145,2014,5,"October"
2015,3,63.73,"Glyptocephalus.zachirus",1,0.0156911972383493,2014,6,"October"
2015,3,48.54,"Glyptocephalus.zachirus",1,0.0206015657189946,2014,6,"October"
2015,3,33.43,"Glyptocephalus.zachirus",2,0.0598265031408914,2014,6,"October"
2015,3,135.62,"Glyptocephalus.zachirus",1,0.00737354372511429,2014,6,"October"
2015,3,44.06,"Glyptocephalus.zachirus",1,0.0226963231956423,2014,6,"October"
2015,3,44.05,"Glyptocephalus.zachirus",3,0.0681044267877412,2014,6,"October"
2015,8,29,"Glyptocephalus.zachirus",1,0.0344827586206897,2014,11,"October"
2016,2,41.96,"Glyptocephalus.zachirus",1,0.0238322211630124,2015,5,"October"
2016,2,53.32,"Glyptocephalus.zachirus",1,0.018754688672168,2015,5,"October"
2016,2,62.12,"Glyptocephalus.zachirus",1,0.0160978750804894,2015,5,"October"
2016,5,62.35,"Glyptocephalus.zachirus",2,0.0320769847634322,2015,8,"October"
2016,8,173.45,"Glyptocephalus.zachirus",1,0.00576535024502739,2015,11,"October"
2017,1,40.32,"Glyptocephalus.zachirus",1,0.0248015873015873,2016,4,"October"
2017,3,46.75,"Glyptocephalus.zachirus",2,0.0427807486631016,2016,6,"October"
2017,3,59.37,"Glyptocephalus.zachirus",1,0.0168435236651507,2016,6,"October"
2017,3,51.78,"Glyptocephalus.zachirus",1,0.0193124758594052,2016,6,"October"
2017,4,36.53,"Glyptocephalus.zachirus",2,0.0547495209416918,2016,7,"October"
2017,4,58.77,"Glyptocephalus.zachirus",1,0.0170154840905224,2016,7,"October"
2017,5,39.31,"Glyptocephalus.zachirus",1,0.0254388196387688,2016,8,"October"
2017,5,45.18,"Glyptocephalus.zachirus",1,0.0221336874723329,2016,8,"October"
2017,8,33.62,"Glyptocephalus.zachirus",1,0.0297441998810232,2016,11,"October"
2018,2,142.54,"Glyptocephalus.zachirus",1,0.00701557457555774,2017,5,"October"
2018,3,37.29,"Glyptocephalus.zachirus",2,0.053633681952266,2017,6,"October"
2018,3,49.46,"Glyptocephalus.zachirus",1,0.0202183582693085,2017,6,"October"
2018,3,39.69,"Glyptocephalus.zachirus",1,0.0251952632905014,2017,6,"October"
2018,3,42.27,"Glyptocephalus.zachirus",1,0.0236574402649633,2017,6,"October"
2018,3,34.45,"Glyptocephalus.zachirus",1,0.0290275761973875,2017,6,"October"
2018,3,70.22,"Glyptocephalus.zachirus",14,0.199373397892338,2017,6,"October"
2018,3,138.25,"Glyptocephalus.zachirus",17,0.122965641952984,2017,6,"October"
2018,4,69.09,"Glyptocephalus.zachirus",2,0.028947749312491,2017,7,"October"
2018,5,38.96,"Glyptocephalus.zachirus",1,0.0256673511293634,2017,8,"October"
2019,3,36.99,"Glyptocephalus.zachirus",1,0.0270343336036767,2018,6,"October"
2019,3,64.31,"Glyptocephalus.zachirus",1,0.0155496812315348,2018,6,"October"
2019,3,70.12,"Glyptocephalus.zachirus",2,0.0285225328009127,2018,6,"October"
2019,3,67.7,"Glyptocephalus.zachirus",1,0.0147710487444609,2018,6,"October"
2019,3,74.87,"Glyptocephalus.zachirus",3,0.0400694537197809,2018,6,"October"
2019,12,81.9309,"Glyptocephalus.zachirus",1,0.0122054072395153,2019,3,"October"
2020,3,52.04842,"Glyptocephalus.zachirus",2,0.038425758169028,2019,6,"October"
2020,3,52.32444,"Glyptocephalus.zachirus",2,0.0382230559944836,2019,6,"October"
2020,4,30.34728,"Glyptocephalus.zachirus",1,0.032951882343327,2019,7,"October"
2020,4,53.54788,"Glyptocephalus.zachirus",2,0.0373497512880062,2019,7,"October"
2020,6,80.2413,"Glyptocephalus.zachirus",1,0.0124624102550682,2019,9,"October"
2021,3,49.92408509,"Glyptocephalus.zachirus",1,0.0200304121386954,2020,6,"October"
2021,3,60.56288205,"Glyptocephalus.zachirus",1,0.0165117637429211,2020,6,"October"
2021,3,48.42086105,"Glyptocephalus.zachirus",1,0.0206522556252642,2020,6,"October"
2021,5,166.47078,"Glyptocephalus.zachirus",1,0.00600706021801544,2020,8,"October"
2022,3,26.69875,"Glyptocephalus.zachirus",3,0.112364811086661,2021,6,"October"
2022,3,42.9195,"Glyptocephalus.zachirus",1,0.0232994326588148,2021,6,"October"
2022,3,49.14275,"Glyptocephalus.zachirus",2,0.0406977631491929,2021,6,"October"
2022,5,70.122,"Glyptocephalus.zachirus",1,0.0142608596446194,2021,8,"October"
2023,3,54.2619,"Glyptocephalus.zachirus",1,0.0184291372030836,2022,6,"October"
2023,3,44.2673,"Glyptocephalus.zachirus",7,0.158130267714543,2022,6,"October"
2023,3,40.1632,"Glyptocephalus.zachirus",1,0.0248984144689666,2022,6,"October"
2023,3,46.8314,"Glyptocephalus.zachirus",1,0.0213531946514518,2022,6,"October"
2023,4,43.1662,"Glyptocephalus.zachirus",3,0.0694988208366731,2022,7,"October"
2023,4,44.6677,"Glyptocephalus.zachirus",2,0.0447750835614997,2022,7,"October"
2023,4,34.1495,"Glyptocephalus.zachirus",1,0.0292830056076956,2022,7,"October"
2023,5,151.6515,"Glyptocephalus.zachirus",2,0.0131881320000132,2022,8,"October"
1996,12,191.95,"Hemilepidotus.hemilepidotus",1,0.00520969002344361,1996,6,"July"
1997,5,160.28,"Hemilepidotus.hemilepidotus",1,0.00623908160718742,1996,11,"July"
1998,1,210.69,"Hemilepidotus.hemilepidotus",1,0.0047463097441739,1997,7,"July"
2002,4,3081.8,"Hemilepidotus.hemilepidotus",7,0.00227139983126744,2001,10,"July"
2004,1,57.59,"Hemilepidotus.hemilepidotus",1,0.0173641257162702,2003,7,"July"
2004,12,61.8,"Hemilepidotus.hemilepidotus",1,0.0161812297734628,2004,6,"July"
2009,1,49.71,"Hemilepidotus.hemilepidotus",1,0.020116676725005,2008,7,"July"
2009,1,35.81,"Hemilepidotus.hemilepidotus",1,0.0279251605696733,2008,7,"July"
2009,3,52.63,"Hemilepidotus.hemilepidotus",2,0.038001140034201,2008,9,"July"
2010,2,34.96,"Hemilepidotus.hemilepidotus",1,0.028604118993135,2009,8,"July"
2011,1,35.8332,"Hemilepidotus.hemilepidotus",2,0.0558141611689718,2010,7,"July"
2011,1,44.4366,"Hemilepidotus.hemilepidotus",1,0.0225039719510494,2010,7,"July"
2012,2,59.07,"Hemilepidotus.hemilepidotus",1,0.0169290672083968,2011,8,"July"
2014,1,47.52,"Hemilepidotus.hemilepidotus",1,0.021043771043771,2013,7,"July"
2014,1,63.9,"Hemilepidotus.hemilepidotus",1,0.0156494522691706,2013,7,"July"
2015,1,37.75,"Hemilepidotus.hemilepidotus",1,0.0264900662251656,2014,7,"July"
2015,2,43.04,"Hemilepidotus.hemilepidotus",1,0.0232342007434944,2014,8,"July"
2017,1,24.29,"Hemilepidotus.hemilepidotus",1,0.0411692054343351,2016,7,"July"
2017,2,41.03,"Hemilepidotus.hemilepidotus",1,0.0243724104313917,2016,8,"July"
2019,1,38.58,"Hemilepidotus.hemilepidotus",2,0.0518403317781234,2018,7,"July"
2020,2,39.6422,"Hemilepidotus.hemilepidotus",1,0.0252256433800344,2019,8,"July"
2021,1,59.51682408,"Hemilepidotus.hemilepidotus",1,0.0168019718030626,2020,7,"July"
2022,2,48.39875,"Hemilepidotus.hemilepidotus",1,0.0206616906428368,2021,8,"July"
2022,2,41.7105,"Hemilepidotus.hemilepidotus",2,0.0479495570659666,2021,8,"July"
1999,2,261.51,"Hemilepidotus.spinosus",18,0.0688310198462774,1999,2,"January"
1999,2,233,"Hemilepidotus.spinosus",14,0.0600858369098712,1999,2,"January"
2000,2,580.86,"Hemilepidotus.spinosus",16,0.0275453637709603,2000,2,"January"
2000,2,267.2,"Hemilepidotus.spinosus",1,0.00374251497005988,2000,2,"January"
2000,2,248.44,"Hemilepidotus.spinosus",5,0.0201255836419256,2000,2,"January"
2002,1,103.17,"Hemilepidotus.spinosus",1,0.00969274013763691,2002,1,"January"
2002,4,3081.8,"Hemilepidotus.spinosus",1,0.000324485690181063,2002,4,"January"
2002,4,3920.5,"Hemilepidotus.spinosus",2,0.00051013901288101,2002,4,"January"
2004,1,57.59,"Hemilepidotus.spinosus",1,0.0173641257162702,2004,1,"January"
2006,2,72.88,"Hemilepidotus.spinosus",1,0.0137211855104281,2006,2,"January"
2007,1,81.31,"Hemilepidotus.spinosus",1,0.012298610257041,2007,1,"January"
2007,2,65.56,"Hemilepidotus.spinosus",6,0.0915192190359976,2007,2,"January"
2008,2,81.44,"Hemilepidotus.spinosus",2,0.0245579567779961,2008,2,"January"
2009,1,37.89,"Hemilepidotus.spinosus",1,0.0263921879123779,2009,1,"January"
2009,1,42.77,"Hemilepidotus.spinosus",1,0.0233808744447042,2009,1,"January"
