"scientific_name","Decade","New_Month","Avg_Abundance","Old_Year","New_Year","Old_Month"
"Argentina sialis","2005",4,6.6594041911,2008,2008,10
"Argentina sialis","2005",4,6.6594041911,2009,2009,10
"Argentina sialis","2005",5,3.325701149,2000,2000,11
"Argentina sialis","2005",5,3.325701149,2001,2001,11
"Argentina sialis","2005",5,3.325701149,2002,2002,11
"Argentina sialis","2005",5,3.325701149,2003,2003,11
"Argentina sialis","2005",5,3.325701149,2004,2004,11
"Argentina sialis","2005",5,3.325701149,2005,2005,11
"Argentina sialis","2005",5,3.325701149,2006,2006,11
"Argentina sialis","2005",5,3.325701149,2007,2007,11
"Argentina sialis","2005",5,3.325701149,2008,2008,11
"Argentina sialis","2005",5,3.325701149,2009,2009,11
"Argentina sialis","2005",6,0,2000,2000,12
"Argentina sialis","2005",6,0,2001,2001,12
"Argentina sialis","2005",6,0,2002,2002,12
"Argentina sialis","2005",6,0,2003,2003,12
"Argentina sialis","2005",6,0,2004,2004,12
"Argentina sialis","2005",6,0,2005,2005,12
"Argentina sialis","2005",6,0,2006,2006,12
"Argentina sialis","2005",6,0,2007,2007,12
"Argentina sialis","2005",6,0,2008,2008,12
"Argentina sialis","2005",6,0,2009,2009,12
"Argentina sialis","2005",7,10.028213288,2001,2000,1
"Argentina sialis","2005",7,10.028213288,2002,2001,1
"Argentina sialis","2005",7,10.028213288,2003,2002,1
"Argentina sialis","2005",7,10.028213288,2004,2003,1
"Argentina sialis","2005",7,10.028213288,2005,2004,1
"Argentina sialis","2005",7,10.028213288,2006,2005,1
"Argentina sialis","2005",7,10.028213288,2007,2006,1
"Argentina sialis","2005",7,10.028213288,2008,2007,1
"Argentina sialis","2005",7,10.028213288,2009,2008,1
"Argentina sialis","2005",7,10.028213288,2010,2009,1
"Argentina sialis","2005",8,4.199,2001,2000,2
"Argentina sialis","2005",8,4.199,2002,2001,2
"Argentina sialis","2005",8,4.199,2003,2002,2
"Argentina sialis","2005",8,4.199,2004,2003,2
"Argentina sialis","2005",8,4.199,2005,2004,2
"Argentina sialis","2005",8,4.199,2006,2005,2
"Argentina sialis","2005",8,4.199,2007,2006,2
"Argentina sialis","2005",8,4.199,2008,2007,2
"Argentina sialis","2005",8,4.199,2009,2008,2
"Argentina sialis","2005",8,4.199,2010,2009,2
"Argentina sialis","2005",9,1.060483871,2001,2000,3
"Argentina sialis","2005",9,1.060483871,2002,2001,3
"Argentina sialis","2005",9,1.060483871,2003,2002,3
"Argentina sialis","2005",9,1.060483871,2004,2003,3
"Argentina sialis","2005",9,1.060483871,2005,2004,3
"Argentina sialis","2005",9,1.060483871,2006,2005,3
"Argentina sialis","2005",9,1.060483871,2007,2006,3
"Argentina sialis","2005",9,1.060483871,2008,2007,3
"Argentina sialis","2005",9,1.060483871,2009,2008,3
"Argentina sialis","2005",9,1.060483871,2010,2009,3
"Argentina sialis","2005",10,33.2870392079,2001,2000,4
"Argentina sialis","2005",10,33.2870392079,2002,2001,4
"Argentina sialis","2005",10,33.2870392079,2003,2002,4
"Argentina sialis","2005",10,33.2870392079,2004,2003,4
"Argentina sialis","2005",10,33.2870392079,2005,2004,4
"Argentina sialis","2005",10,33.2870392079,2006,2005,4
"Argentina sialis","2005",10,33.2870392079,2007,2006,4
"Argentina sialis","2005",10,33.2870392079,2008,2007,4
"Argentina sialis","2005",10,33.2870392079,2009,2008,4
"Argentina sialis","2005",10,33.2870392079,2010,2009,4
"Argentina sialis","2005",11,0,2001,2000,5
"Argentina sialis","2005",11,0,2002,2001,5
"Argentina sialis","2005",11,0,2003,2002,5
"Argentina sialis","2005",11,0,2004,2003,5
"Argentina sialis","2005",11,0,2005,2004,5
"Argentina sialis","2005",11,0,2006,2005,5
"Argentina sialis","2005",11,0,2007,2006,5
"Argentina sialis","2005",11,0,2008,2007,5
"Argentina sialis","2005",11,0,2009,2008,5
"Argentina sialis","2005",11,0,2010,2009,5
"Argentina sialis","2005",12,0,2001,2000,6
"Argentina sialis","2005",12,0,2002,2001,6
"Argentina sialis","2005",12,0,2003,2002,6
"Argentina sialis","2005",12,0,2004,2003,6
"Argentina sialis","2005",12,0,2005,2004,6
"Argentina sialis","2005",12,0,2006,2005,6
"Argentina sialis","2005",12,0,2007,2006,6
"Argentina sialis","2005",12,0,2008,2007,6
"Argentina sialis","2005",12,0,2009,2008,6
"Argentina sialis","2005",12,0,2010,2009,6
"Argentina sialis","2015",1,1.44449704153846,2010,2010,7
"Argentina sialis","2015",1,1.44449704153846,2011,2011,7
"Argentina sialis","2015",1,1.44449704153846,2012,2012,7
"Argentina sialis","2015",1,1.44449704153846,2013,2013,7
"Argentina sialis","2015",1,1.44449704153846,2014,2014,7
"Argentina sialis","2015",1,1.44449704153846,2015,2015,7
"Argentina sialis","2015",1,1.44449704153846,2016,2016,7
"Argentina sialis","2015",1,1.44449704153846,2017,2017,7
"Argentina sialis","2015",1,1.44449704153846,2018,2018,7
"Argentina sialis","2015",1,1.44449704153846,2019,2019,7
"Argentina sialis","2015",1,1.44449704153846,2020,2020,7
"Argentina sialis","2015",1,1.44449704153846,2021,2021,7
"Argentina sialis","2015",1,1.44449704153846,2022,2022,7
"Argentina sialis","2015",2,0.33,2010,2010,8
"Argentina sialis","2015",2,0.33,2011,2011,8
"Argentina sialis","2015",2,0.33,2012,2012,8
"Argentina sialis","2015",2,0.33,2013,2013,8
"Argentina sialis","2015",2,0.33,2014,2014,8
"Argentina sialis","2015",2,0.33,2015,2015,8
"Argentina sialis","2015",2,0.33,2016,2016,8
"Argentina sialis","2015",2,0.33,2017,2017,8
"Argentina sialis","2015",2,0.33,2018,2018,8
"Argentina sialis","2015",2,0.33,2019,2019,8
"Argentina sialis","2015",2,0.33,2020,2020,8
"Argentina sialis","2015",2,0.33,2021,2021,8
"Argentina sialis","2015",2,0.33,2022,2022,8
"Argentina sialis","2015",3,0,2010,2010,9
"Argentina sialis","2015",3,0,2011,2011,9
"Argentina sialis","2015",3,0,2012,2012,9
"Argentina sialis","2015",3,0,2013,2013,9
"Argentina sialis","2015",3,0,2014,2014,9
"Argentina sialis","2015",3,0,2015,2015,9
"Argentina sialis","2015",3,0,2016,2016,9
"Argentina sialis","2015",3,0,2017,2017,9
"Argentina sialis","2015",3,0,2018,2018,9
"Argentina sialis","2015",3,0,2019,2019,9
"Argentina sialis","2015",3,0,2020,2020,9
"Argentina sialis","2015",3,0,2021,2021,9
"Argentina sialis","2015",3,0,2022,2022,9
"Argentina sialis","2015",4,3.55199372076923,2010,2010,10
"Argentina sialis","2015",4,3.55199372076923,2011,2011,10
"Argentina sialis","2015",4,3.55199372076923,2012,2012,10
"Argentina sialis","2015",4,3.55199372076923,2013,2013,10
"Argentina sialis","2015",4,3.55199372076923,2014,2014,10
"Argentina sialis","2015",4,3.55199372076923,2015,2015,10
"Argentina sialis","2015",4,3.55199372076923,2016,2016,10
"Argentina sialis","2015",4,3.55199372076923,2017,2017,10
"Argentina sialis","2015",4,3.55199372076923,2018,2018,10
"Argentina sialis","2015",4,3.55199372076923,2019,2019,10
"Argentina sialis","2015",4,3.55199372076923,2020,2020,10
"Argentina sialis","2015",4,3.55199372076923,2021,2021,10
"Argentina sialis","2015",4,3.55199372076923,2022,2022,10
"Argentina sialis","2015",5,11.833966454,2010,2010,11
"Argentina sialis","2015",5,11.833966454,2011,2011,11
"Argentina sialis","2015",5,11.833966454,2012,2012,11
"Argentina sialis","2015",5,11.833966454,2013,2013,11
"Argentina sialis","2015",5,11.833966454,2014,2014,11
"Argentina sialis","2015",5,11.833966454,2015,2015,11
"Argentina sialis","2015",5,11.833966454,2016,2016,11
"Argentina sialis","2015",5,11.833966454,2017,2017,11
"Argentina sialis","2015",5,11.833966454,2018,2018,11
"Argentina sialis","2015",5,11.833966454,2019,2019,11
"Argentina sialis","2015",5,11.833966454,2020,2020,11
"Argentina sialis","2015",5,11.833966454,2021,2021,11
"Argentina sialis","2015",5,11.833966454,2022,2022,11
"Argentina sialis","2015",6,0,2010,2010,12
"Argentina sialis","2015",6,0,2011,2011,12
"Argentina sialis","2015",6,0,2012,2012,12
"Argentina sialis","2015",6,0,2013,2013,12
"Argentina sialis","2015",6,0,2014,2014,12
"Argentina sialis","2015",6,0,2015,2015,12
"Argentina sialis","2015",6,0,2016,2016,12
"Argentina sialis","2015",6,0,2017,2017,12
"Argentina sialis","2015",6,0,2018,2018,12
"Argentina sialis","2015",6,0,2019,2019,12
"Argentina sialis","2015",6,0,2020,2020,12
"Argentina sialis","2015",6,0,2021,2021,12
"Argentina sialis","2015",6,0,2022,2022,12
"Argentina sialis","2015",7,3.39333333333333,2011,2010,1
"Argentina sialis","2015",7,3.39333333333333,2012,2011,1
"Argentina sialis","2015",7,3.39333333333333,2013,2012,1
"Argentina sialis","2015",7,3.39333333333333,2014,2013,1
"Argentina sialis","2015",7,3.39333333333333,2015,2014,1
"Argentina sialis","2015",7,3.39333333333333,2016,2015,1
"Argentina sialis","2015",7,3.39333333333333,2017,2016,1
"Argentina sialis","2015",7,3.39333333333333,2018,2017,1
"Argentina sialis","2015",7,3.39333333333333,2019,2018,1
"Argentina sialis","2015",7,3.39333333333333,2020,2019,1
"Argentina sialis","2015",7,3.39333333333333,2021,2020,1
"Argentina sialis","2015",7,3.39333333333333,2022,2021,1
"Argentina sialis","2015",8,1.60333333333333,2011,2010,2
"Argentina sialis","2015",8,1.60333333333333,2012,2011,2
"Argentina sialis","2015",8,1.60333333333333,2013,2012,2
"Argentina sialis","2015",8,1.60333333333333,2014,2013,2
"Argentina sialis","2015",8,1.60333333333333,2015,2014,2
"Argentina sialis","2015",8,1.60333333333333,2016,2015,2
"Argentina sialis","2015",8,1.60333333333333,2017,2016,2
"Argentina sialis","2015",8,1.60333333333333,2018,2017,2
"Argentina sialis","2015",8,1.60333333333333,2019,2018,2
"Argentina sialis","2015",8,1.60333333333333,2020,2019,2
"Argentina sialis","2015",8,1.60333333333333,2021,2020,2
"Argentina sialis","2015",8,1.60333333333333,2022,2021,2
"Argentina sialis","2015",9,0,2011,2010,3
"Argentina sialis","2015",9,0,2012,2011,3
"Argentina sialis","2015",9,0,2013,2012,3
"Argentina sialis","2015",9,0,2014,2013,3
"Argentina sialis","2015",9,0,2015,2014,3
"Argentina sialis","2015",9,0,2016,2015,3
"Argentina sialis","2015",9,0,2017,2016,3
"Argentina sialis","2015",9,0,2018,2017,3
"Argentina sialis","2015",9,0,2019,2018,3
"Argentina sialis","2015",9,0,2020,2019,3
"Argentina sialis","2015",9,0,2021,2020,3
"Argentina sialis","2015",9,0,2022,2021,3
"Argentina sialis","2015",10,1.53911764708333,2011,2010,4
"Argentina sialis","2015",10,1.53911764708333,2012,2011,4
"Argentina sialis","2015",10,1.53911764708333,2013,2012,4
"Argentina sialis","2015",10,1.53911764708333,2014,2013,4
"Argentina sialis","2015",10,1.53911764708333,2015,2014,4
"Argentina sialis","2015",10,1.53911764708333,2016,2015,4
"Argentina sialis","2015",10,1.53911764708333,2017,2016,4
"Argentina sialis","2015",10,1.53911764708333,2018,2017,4
"Argentina sialis","2015",10,1.53911764708333,2019,2018,4
"Argentina sialis","2015",10,1.53911764708333,2020,2019,4
"Argentina sialis","2015",10,1.53911764708333,2021,2020,4
"Argentina sialis","2015",10,1.53911764708333,2022,2021,4
"Argentina sialis","2015",11,0.839869166666667,2011,2010,5
"Argentina sialis","2015",11,0.839869166666667,2012,2011,5
"Argentina sialis","2015",11,0.839869166666667,2013,2012,5
"Argentina sialis","2015",11,0.839869166666667,2014,2013,5
"Argentina sialis","2015",11,0.839869166666667,2015,2014,5
"Argentina sialis","2015",11,0.839869166666667,2016,2015,5
"Argentina sialis","2015",11,0.839869166666667,2017,2016,5
"Argentina sialis","2015",11,0.839869166666667,2018,2017,5
"Argentina sialis","2015",11,0.839869166666667,2019,2018,5
"Argentina sialis","2015",11,0.839869166666667,2020,2019,5
"Argentina sialis","2015",11,0.839869166666667,2021,2020,5
"Argentina sialis","2015",11,0.839869166666667,2022,2021,5
"Argentina sialis","2015",12,0,2011,2010,6
"Argentina sialis","2015",12,0,2012,2011,6
"Argentina sialis","2015",12,0,2013,2012,6
"Argentina sialis","2015",12,0,2014,2013,6
"Argentina sialis","2015",12,0,2015,2014,6
"Argentina sialis","2015",12,0,2016,2015,6
"Argentina sialis","2015",12,0,2017,2016,6
"Argentina sialis","2015",12,0,2018,2017,6
"Argentina sialis","2015",12,0,2019,2018,6
"Argentina sialis","2015",12,0,2020,2019,6
"Argentina sialis","2015",12,0,2021,2020,6
"Argentina sialis","2015",12,0,2022,2021,6
"Aristostomias scintillans","1955",7,0,1960,1959,1
"Aristostomias scintillans","1955",8,0,1960,1959,2
"Aristostomias scintillans","1955",9,0,1960,1959,3
"Aristostomias scintillans","1955",10,0,1960,1959,4
"Aristostomias scintillans","1955",11,0,1960,1959,5
"Aristostomias scintillans","1955",12,0,1960,1959,6
"Aristostomias scintillans","1965",1,1.46,1960,1960,7
"Aristostomias scintillans","1965",1,1.46,1961,1961,7
"Aristostomias scintillans","1965",1,1.46,1962,1962,7
"Aristostomias scintillans","1965",1,1.46,1963,1963,7
"Aristostomias scintillans","1965",1,1.46,1964,1964,7
"Aristostomias scintillans","1965",1,1.46,1965,1965,7
"Aristostomias scintillans","1965",1,1.46,1966,1966,7
"Aristostomias scintillans","1965",1,1.46,1967,1967,7
"Aristostomias scintillans","1965",1,1.46,1968,1968,7
"Aristostomias scintillans","1965",1,1.46,1969,1969,7
"Aristostomias scintillans","1965",2,0,1960,1960,8
"Aristostomias scintillans","1965",2,0,1961,1961,8
"Aristostomias scintillans","1965",2,0,1962,1962,8
"Aristostomias scintillans","1965",2,0,1963,1963,8
"Aristostomias scintillans","1965",2,0,1964,1964,8
"Aristostomias scintillans","1965",2,0,1965,1965,8
"Aristostomias scintillans","1965",2,0,1966,1966,8
"Aristostomias scintillans","1965",2,0,1967,1967,8
"Aristostomias scintillans","1965",2,0,1968,1968,8
"Aristostomias scintillans","1965",2,0,1969,1969,8
"Aristostomias scintillans","1965",3,0,1960,1960,9
"Aristostomias scintillans","1965",3,0,1961,1961,9
"Aristostomias scintillans","1965",3,0,1962,1962,9
"Aristostomias scintillans","1965",3,0,1963,1963,9
"Aristostomias scintillans","1965",3,0,1964,1964,9
"Aristostomias scintillans","1965",3,0,1965,1965,9
"Aristostomias scintillans","1965",3,0,1966,1966,9
"Aristostomias scintillans","1965",3,0,1967,1967,9
"Aristostomias scintillans","1965",3,0,1968,1968,9
"Aristostomias scintillans","1965",3,0,1969,1969,9
"Aristostomias scintillans","1965",4,0.306,1960,1960,10
"Aristostomias scintillans","1965",4,0.306,1961,1961,10
"Aristostomias scintillans","1965",4,0.306,1962,1962,10
"Aristostomias scintillans","1965",4,0.306,1963,1963,10
"Aristostomias scintillans","1965",4,0.306,1964,1964,10
"Aristostomias scintillans","1965",4,0.306,1965,1965,10
"Aristostomias scintillans","1965",4,0.306,1966,1966,10
"Aristostomias scintillans","1965",4,0.306,1967,1967,10
"Aristostomias scintillans","1965",4,0.306,1968,1968,10
"Aristostomias scintillans","1965",4,0.306,1969,1969,10
"Aristostomias scintillans","1965",5,0,1960,1960,11
"Aristostomias scintillans","1965",5,0,1961,1961,11
"Aristostomias scintillans","1965",5,0,1962,1962,11
"Aristostomias scintillans","1965",5,0,1963,1963,11
"Aristostomias scintillans","1965",5,0,1964,1964,11
"Aristostomias scintillans","1965",5,0,1965,1965,11
"Aristostomias scintillans","1965",5,0,1966,1966,11
"Aristostomias scintillans","1965",5,0,1967,1967,11
"Aristostomias scintillans","1965",5,0,1968,1968,11
"Aristostomias scintillans","1965",5,0,1969,1969,11
"Aristostomias scintillans","1965",6,0,1960,1960,12
"Aristostomias scintillans","1965",6,0,1961,1961,12
"Aristostomias scintillans","1965",6,0,1962,1962,12
"Aristostomias scintillans","1965",6,0,1963,1963,12
"Aristostomias scintillans","1965",6,0,1964,1964,12
"Aristostomias scintillans","1965",6,0,1965,1965,12
"Aristostomias scintillans","1965",6,0,1966,1966,12
"Aristostomias scintillans","1965",6,0,1967,1967,12
"Aristostomias scintillans","1965",6,0,1968,1968,12
"Aristostomias scintillans","1965",6,0,1969,1969,12
"Aristostomias scintillans","1965",7,1.25888888888889,1961,1960,1
"Aristostomias scintillans","1965",7,1.25888888888889,1962,1961,1
"Aristostomias scintillans","1965",7,1.25888888888889,1963,1962,1
"Aristostomias scintillans","1965",7,1.25888888888889,1964,1963,1
"Aristostomias scintillans","1965",7,1.25888888888889,1965,1964,1
"Aristostomias scintillans","1965",7,1.25888888888889,1966,1965,1
"Aristostomias scintillans","1965",7,1.25888888888889,1967,1966,1
"Aristostomias scintillans","1965",7,1.25888888888889,1968,1967,1
"Aristostomias scintillans","1965",7,1.25888888888889,1969,1968,1
"Aristostomias scintillans","1965",8,0,1961,1960,2
"Aristostomias scintillans","1965",8,0,1962,1961,2
"Aristostomias scintillans","1965",8,0,1963,1962,2
"Aristostomias scintillans","1965",8,0,1964,1963,2
"Aristostomias scintillans","1965",8,0,1965,1964,2
"Aristostomias scintillans","1965",8,0,1966,1965,2
"Aristostomias scintillans","1965",8,0,1967,1966,2
"Aristostomias scintillans","1965",8,0,1968,1967,2
"Aristostomias scintillans","1965",8,0,1969,1968,2
"Aristostomias scintillans","1965",9,0.608888888888889,1961,1960,3
"Aristostomias scintillans","1965",9,0.608888888888889,1962,1961,3
"Aristostomias scintillans","1965",9,0.608888888888889,1963,1962,3
"Aristostomias scintillans","1965",9,0.608888888888889,1964,1963,3
"Aristostomias scintillans","1965",9,0.608888888888889,1965,1964,3
"Aristostomias scintillans","1965",9,0.608888888888889,1966,1965,3
"Aristostomias scintillans","1965",9,0.608888888888889,1967,1966,3
"Aristostomias scintillans","1965",9,0.608888888888889,1968,1967,3
"Aristostomias scintillans","1965",9,0.608888888888889,1969,1968,3
"Aristostomias scintillans","1965",10,0.563333333333333,1961,1960,4
"Aristostomias scintillans","1965",10,0.563333333333333,1962,1961,4
"Aristostomias scintillans","1965",10,0.563333333333333,1963,1962,4
"Aristostomias scintillans","1965",10,0.563333333333333,1964,1963,4
"Aristostomias scintillans","1965",10,0.563333333333333,1965,1964,4
"Aristostomias scintillans","1965",10,0.563333333333333,1966,1965,4
"Aristostomias scintillans","1965",10,0.563333333333333,1967,1966,4
"Aristostomias scintillans","1965",10,0.563333333333333,1968,1967,4
"Aristostomias scintillans","1965",10,0.563333333333333,1969,1968,4
"Aristostomias scintillans","1965",11,0,1961,1960,5
"Aristostomias scintillans","1965",11,0,1962,1961,5
"Aristostomias scintillans","1965",11,0,1963,1962,5
"Aristostomias scintillans","1965",11,0,1964,1963,5
"Aristostomias scintillans","1965",11,0,1965,1964,5
"Aristostomias scintillans","1965",11,0,1966,1965,5
"Aristostomias scintillans","1965",11,0,1967,1966,5
"Aristostomias scintillans","1965",11,0,1968,1967,5
"Aristostomias scintillans","1965",11,0,1969,1968,5
"Aristostomias scintillans","1965",12,1.01888888888889,1961,1960,6
"Aristostomias scintillans","1965",12,1.01888888888889,1962,1961,6
"Aristostomias scintillans","1965",12,1.01888888888889,1963,1962,6
"Aristostomias scintillans","1965",12,1.01888888888889,1964,1963,6
"Aristostomias scintillans","1965",12,1.01888888888889,1965,1964,6
"Aristostomias scintillans","1965",12,1.01888888888889,1966,1965,6
"Aristostomias scintillans","1965",12,1.01888888888889,1967,1966,6
"Aristostomias scintillans","1965",12,1.01888888888889,1968,1967,6
"Aristostomias scintillans","1965",12,1.01888888888889,1969,1968,6
"Aristostomias scintillans","1985",1,0,1981,1981,7
"Aristostomias scintillans","1985",1,0,1983,1983,7
"Aristostomias scintillans","1985",1,0,1984,1984,7
"Aristostomias scintillans","1985",1,0,1985,1985,7
"Aristostomias scintillans","1985",1,0,1986,1986,7
"Aristostomias scintillans","1985",1,0,1987,1987,7
"Aristostomias scintillans","1985",1,0,1988,1988,7
"Aristostomias scintillans","1985",1,0,1989,1989,7
"Aristostomias scintillans","1985",2,0,1981,1981,8
"Aristostomias scintillans","1985",2,0,1983,1983,8
"Aristostomias scintillans","1985",2,0,1984,1984,8
"Aristostomias scintillans","1985",2,0,1985,1985,8
"Aristostomias scintillans","1985",2,0,1986,1986,8
"Aristostomias scintillans","1985",2,0,1987,1987,8
"Aristostomias scintillans","1985",2,0,1988,1988,8
"Aristostomias scintillans","1985",2,0,1989,1989,8
"Aristostomias scintillans","1985",3,0.64,1981,1981,9
"Aristostomias scintillans","1985",3,0.64,1983,1983,9
"Aristostomias scintillans","1985",3,0.64,1984,1984,9
"Aristostomias scintillans","1985",3,0.64,1985,1985,9
"Aristostomias scintillans","1985",3,0.64,1986,1986,9
"Aristostomias scintillans","1985",3,0.64,1987,1987,9
